"Start date","Start station number","End station number","Bike model","Total duration (m)","New Start date","Start time","start_coordinates","end_coordinates"
"2025-01-31 22:26",200120,200219,"CLASSIC",7,"20250523","2226","51.46489445,-0.17302926","51.46067005,-0.198735357"
"2025-01-31 22:26",200185,300204,"CLASSIC",5,"20250523","2226","51.46239255,-0.16829214","51.461376,-0.14780467"
"2025-01-31 22:26",200137,200032,"CLASSIC",4,"20250523","2226","51.477839,-0.116493","51.483145,-0.113134"
"2025-01-31 22:26",1092,1082,"CLASSIC",20,"20250523","2226","51.51906932,-0.088285377","51.49889832,-0.100440521"
"2025-01-31 22:26",200066,200054,"PBSC_EBIKE",7,"20250523","2226","51.505772,-0.016460175","51.493381,-0.007542"
"2025-01-31 22:26",300018,200197,"CLASSIC",2,"20250523","2226","51.48728535,-0.217995921","51.49021762,-0.215087092"
"2025-01-31 22:26",1153,1070,"PBSC_EBIKE",27,"20250523","2226","51.50777049,-0.130699733","51.49506109,-0.085814489"
"2025-01-31 22:26",1207,22163,"CLASSIC",8,"20250523","2226","51.51196803,-0.120718759","51.504044,-0.104778"
"2025-01-31 22:27",1031,1080,"PBSC_EBIKE",5,"20250523","2227","51.507131,-0.06691","51.51048489,-0.082989638"
"2025-01-31 22:25",300209,200173,"CLASSIC",7,"20250523","2225","51.4765900593,-0.118256789081","51.4729184,-0.132102704"
"2025-01-31 22:25",200241,22174,"CLASSIC",9,"20250523","2225","51.53341,-0.049591815","51.525645,-0.069543"
"2025-01-31 22:25",300242,22164,"CLASSIC",4,"20250523","2225","51.496863,-0.1429434","51.49456127,-0.15393398"
"2025-01-31 22:25",1028,1030,"CLASSIC",23,"20250523","2225","51.50946212,-0.124749274","51.52644828,-0.172190727"
"2025-01-31 22:25",1195,2680,"PBSC_EBIKE",15,"20250523","2225","51.488226,-0.135635511","51.5173721,-0.1642075"
"2025-01-31 22:25",200137,200032,"CLASSIC",5,"20250523","2225","51.477839,-0.116493","51.483145,-0.113134"
"2025-01-31 22:24",200070,1035,"CLASSIC",16,"20250523","2224","51.539957,-0.145246","51.522511,-0.162298"
"2025-01-31 22:24",200099,200232,"CLASSIC",4,"20250523","2224","51.503083,-0.017676","51.499286,-0.009152"
"2025-01-31 22:24",200031,200054,"CLASSIC",4,"20250523","2224","51.49447,-0.014409","51.493381,-0.007542"
"2025-01-31 22:24",300242,22164,"CLASSIC",5,"20250523","2224","51.496863,-0.1429434","51.49456127,-0.15393398"
"2025-01-31 22:24",1071,200256,"CLASSIC",8,"20250523","2224","51.50950627,-0.075459482","51.511066,-0.053558"
"2025-01-31 22:25",22158,200060,"CLASSIC",6,"20250523","2225","51.496468,-0.17379696","51.487196,-0.179369"
"2025-01-31 22:25",300042,2694,"CLASSIC",18,"20250523","2225","51.45971528,-0.212145939","51.461388,-0.13922146"
"2025-01-31 22:23",200151,200248,"CLASSIC",3,"20250523","2223","51.531091,-0.075901","51.53213,-0.08299"
"2025-01-31 22:23",1077,200213,"CLASSIC",4,"20250523","2223","51.518675,-0.06111","51.52868155,-0.065550321"
"2025-01-31 22:23",1106,3479,"CLASSIC",17,"20250523","2223","51.48997562,-0.132845681","51.49094565,-0.181190899"
"2025-01-31 22:23",1126,3450,"CLASSIC",9,"20250523","2223","51.5129118,-0.153645496","51.52025302,-0.141327271"
"2025-01-31 22:23",1220,300091,"CLASSIC",12,"20250523","2223","51.49942855,-0.179702476","51.48176572,-0.185273723"
"2025-01-31 22:23",3504,300229,"CLASSIC",21,"20250523","2223","51.51352755,-0.130110822","51.469202,-0.11902256"
"2025-01-31 22:23",3479,200029,"CLASSIC",15,"20250523","2223","51.49094565,-0.181190899","51.4768851,-0.215895601"
"2025-01-31 22:23",22167,200054,"CLASSIC",5,"20250523","2223","51.496137,-0.019355","51.493381,-0.007542"
"2025-01-31 22:24",2686,200134,"CLASSIC",6,"20250523","2224","51.536264,-0.133952","51.528302,-0.144466"
"2025-01-31 22:22",1163,1038,"CLASSIC",17,"20250523","2222","51.51251523,-0.133201961","51.53301907,-0.139174593"
"2025-01-31 22:22",200041,300039,"CLASSIC",5,"20250523","2222","51.528224,-0.037471","51.53603947,-0.026262677"
"2025-01-31 22:22",200191,1095,"CLASSIC",27,"20250523","2222","51.45787019,-0.174691623","51.49874469,-0.103132904"
"2025-01-31 22:22",1053,22170,"PBSC_EBIKE",20,"20250523","2222","51.52326004,-0.104708922","51.488852,-0.105593"
"2025-01-31 22:22",3462,200222,"CLASSIC",4,"20250523","2222","51.490083,-0.162418","51.48256792,-0.172078187"
"2025-01-31 22:22",1160,1191,"PBSC_EBIKE",26,"20250523","2222","51.50810309,-0.12602103","51.52004497,-0.092176447"
"2025-01-31 22:22",200176,200199,"CLASSIC",4,"20250523","2222","51.47053858,-0.163041605","51.47047503,-0.152130083"
"2025-01-31 22:22",22164,1172,"CLASSIC",7,"20250523","2222","51.49456127,-0.15393398","51.49247977,-0.178433004"
"2025-01-31 22:22",3429,300032,"CLASSIC",41,"20250523","2222","51.4981256,-0.1321021999999914","51.495898,-0.173009"
"2025-01-31 22:22",1087,1170,"CLASSIC",5,"20250523","2222","51.49320445,-0.144132875","51.49481649,-0.13045856"
"2025-01-31 22:22",3452,200173,"CLASSIC",24,"20250523","2222","51.50963938,-0.131510949","51.4729184,-0.132102704"
"2025-01-31 22:21",1220,1150,"PBSC_EBIKE",6,"20250523","2221","51.49942855,-0.179702476","51.51031,-0.18740235"
"2025-01-31 22:21",2667,22169,"CLASSIC",18,"20250523","2221","51.500845,-0.074704305","51.524564,-0.116279"
"2025-01-31 22:21",3507,999,"PBSC_EBIKE",17,"20250523","2221","51.519572,-0.13214036","51.51155322,-0.0929401"
"2025-01-31 22:21",22170,200132,"CLASSIC",5,"20250523","2221","51.488852,-0.105593","51.49605,-0.104193"
"2025-01-31 22:21",1163,1038,"CLASSIC",18,"20250523","2221","51.51251523,-0.133201961","51.53301907,-0.139174593"
"2025-01-31 22:21",1195,1057,"CLASSIC",25,"20250523","2221","51.488226,-0.135635511","51.5278427,-0.1080682"
"2025-01-31 22:21",3429,10630,"CLASSIC",82,"20250523","2221","51.4981256,-0.1321021999999914","51.51689296,-0.158249929"
"2025-01-31 22:21",200077,200079,"CLASSIC",7,"20250523","2221","51.47287627,-0.176267008","51.45752945,-0.192165613"
"2025-01-31 22:21",3429,10630,"CLASSIC",82,"20250523","2221","51.4981256,-0.1321021999999914","51.51689296,-0.158249929"
"2025-01-31 22:21",3452,200005,"CLASSIC",7,"20250523","2221","51.50963938,-0.131510949","51.519167,-0.147983"
"2025-01-31 22:20",1210,300018,"CLASSIC",11,"20250523","2220","51.49334336,-0.194757949","51.48728535,-0.217995921"
"2025-01-31 22:20",1055,10625,"CLASSIC",9,"20250523","2220","51.53304322,-0.172528678","51.52289229,-0.171681991"
"2025-01-31 22:20",1160,22166,"CLASSIC",26,"20250523","2220","51.50810309,-0.12602103","51.51328,-0.047784"
"2025-01-31 22:21",10624,300063,"CLASSIC",5,"20250523","2221","51.493146,-0.099828","51.48224,-0.0942844"
"2025-01-31 22:19",1090,964,"PBSC_EBIKE",11,"20250523","2219","51.52443845,-0.138019439","51.52589324,-0.090847761"
"2025-01-31 22:19",1116,2633,"CLASSIC",13,"20250523","2219","51.49536226,-0.185296516","51.50860544,-0.193764092"
"2025-01-31 22:19",200016,2680,"CLASSIC",30,"20250523","2219","51.542138,-0.145393","51.5173721,-0.1642075"
"2025-01-31 22:19",1161,1049,"CLASSIC",8,"20250523","2219","51.518908,-0.079249","51.52600832,-0.096317627"
"2025-01-31 22:19",200196,300077,"CLASSIC",2,"20250523","2219","51.47084722,-0.17070367","51.46745485,-0.172293499"
"2025-01-31 22:19",1028,22169,"CLASSIC",9,"20250523","2219","51.50946212,-0.124749274","51.524564,-0.116279"
"2025-01-31 22:18",200102,200238,"PBSC_EBIKE",45,"20250523","2218","51.521564,-0.039264","51.509303,-0.025996"
"2025-01-31 22:18",200251,300213,"PBSC_EBIKE",7,"20250523","2218","51.527058,-0.025296","51.5403115,-0.021630359"
"2025-01-31 22:19",1064,1029,"CLASSIC",2,"20250523","2219","51.525615,-0.0885326000000077","51.52915444,-0.093421615"
"2025-01-31 22:17",300031,3427,"CLASSIC",8,"20250523","2217","51.53638435,-0.102757578","51.52953709,-0.083353323"
"2025-01-31 22:17",1165,200196,"CLASSIC",11,"20250523","2217","51.482362,-0.13612398","51.47084722,-0.17070367"
"2025-01-31 22:17",200227,200220,"CLASSIC",5,"20250523","2217","51.506093,-0.2242237","51.49968,-0.221791551"
"2025-01-31 22:17",200227,200220,"CLASSIC",5,"20250523","2217","51.506093,-0.2242237","51.49968,-0.221791551"
"2025-01-31 22:17",960,2667,"CLASSIC",6,"20250523","2217","51.50462759,-0.091773776","51.500845,-0.074704305"
"2025-01-31 22:18",1106,3457,"CLASSIC",4,"20250523","2218","51.48997562,-0.132845681","51.49582705,-0.13547809"
"2025-01-31 22:18",3468,1092,"CLASSIC",16,"20250523","2218","51.52659961,-0.112432615","51.51906932,-0.088285377"
"2025-01-31 22:16",1004,3504,"PBSC_EBIKE",7,"20250523","2216","51.5288338,-0.132250369","51.51352755,-0.130110822"
"2025-01-31 22:16",200091,200208,"CLASSIC",9,"20250523","2216","51.46086446,-0.187427294","51.46512358,-0.157788279"
"2025-01-31 22:16",985,3430,"PBSC_EBIKE",10,"20250523","2216","51.51882555,-0.108028472","51.515231,-0.07015"
"2025-01-31 22:16",1107,300010,"CLASSIC",10,"20250523","2216","51.49418566,-0.18267094","51.47518024,-0.167160736"
"2025-01-31 22:16",1207,1128,"CLASSIC",32,"20250523","2216","51.51196803,-0.120718759","51.522168,-0.1928141999999866"
"2025-01-31 22:16",1071,200033,"CLASSIC",9,"20250523","2216","51.50950627,-0.075459482","51.515256,-0.058641"
"2025-01-31 22:16",200058,200152,"CLASSIC",13,"20250523","2216","51.531066,-0.11934","51.53558,-0.08249"
"2025-01-31 22:16",200029,300052,"CLASSIC",6,"20250523","2216","51.4768851,-0.215895601","51.475089,-0.201968"
"2025-01-31 22:17",3504,2686,"CLASSIC",15,"20250523","2217","51.51352755,-0.130110822","51.536264,-0.133952"
"2025-01-31 22:17",3504,2686,"CLASSIC",15,"20250523","2217","51.51352755,-0.130110822","51.536264,-0.133952"
"2025-01-31 22:15",200148,1083,"CLASSIC",9,"20250523","2215","51.520019,-0.05438","51.52127071,-0.0755789"
"2025-01-31 22:15",1030,1227,"PBSC_EBIKE",7,"20250523","2215","51.52644828,-0.172190727","51.51348,-0.17977"
"2025-01-31 22:15",200081,300023,"CLASSIC",25,"20250523","2215","51.4835707,-0.2020387000000028","51.51632095,-0.202608612"
"2025-01-31 22:15",960,998,"CLASSIC",11,"20250523","2215","51.50462759,-0.091773776","51.49288067,-0.114934001"
"2025-01-31 22:14",1156,300237,"CLASSIC",18,"20250523","2214","51.52367314,-0.128377673","51.5067252868,-0.0988072461627"
"2025-01-31 22:14",2692,1189,"CLASSIC",8,"20250523","2214","51.50391973,-0.11342629","51.49907558,-0.085666316"
"2025-01-31 22:14",1074,200149,"CLASSIC",13,"20250523","2214","51.515768,-0.0998940000000061","51.511542,-0.056667"
"2025-01-31 22:14",3496,1086,"CLASSIC",7,"20250523","2214","51.518268,-0.17110323","51.51891348,-0.156166631"
"2025-01-31 22:14",962,1090,"CLASSIC",14,"20250523","2214","51.50556905,-0.111606696","51.52443845,-0.138019439"
"2025-01-31 22:14",300083,991,"CLASSIC",5,"20250523","2214","51.50630441,-0.087262995","51.51159481,-0.077121322"
"2025-01-31 22:14",200036,200002,"CLASSIC",16,"20250523","2214","51.517475,-0.075855","51.515975,-0.053177"
"2025-01-31 22:14",1225,200247,"PBSC_EBIKE",32,"20250523","2214","51.517703,-0.154106","51.528869,-0.047548"
"2025-01-31 22:14",200183,10624,"PBSC_EBIKE",9,"20250523","2214","51.4795017,-0.141770709","51.493146,-0.099828"
"2025-01-31 22:15",1133,200202,"CLASSIC",10,"20250523","2215","51.50144456,-0.110699309","51.50070305,-0.129698963"
"2025-01-31 22:13",200068,1078,"CLASSIC",12,"20250523","2213","51.509943,-0.117619","51.49488108,-0.117974901"
"2025-01-31 22:13",1177,2696,"CLASSIC",21,"20250523","2213","51.50185512,-0.159237081","51.50402794,-0.11386436"
"2025-01-31 22:13",1093,22170,"CLASSIC",6,"20250523","2213","51.48894022,-0.111435796","51.488852,-0.105593"
"2025-01-31 22:13",2696,200256,"PBSC_EBIKE",23,"20250523","2213","51.50402794,-0.11386436","51.511066,-0.053558"
"2025-01-31 22:13",2633,3436,"CLASSIC",4,"20250523","2213","51.50860544,-0.193764092","51.50136494,-0.191462381"
"2025-01-31 22:13",1206,1150,"PBSC_EBIKE",10,"20250523","2213","51.49888404,-0.165471605","51.51031,-0.18740235"
"2025-01-31 22:12",1094,1116,"CLASSIC",5,"20250523","2212","51.50039792,-0.193068385","51.49536226,-0.185296516"
"2025-01-31 22:12",1026,300024,"CLASSIC",12,"20250523","2212","51.52295439,-0.094934859","51.53658514,-0.075885686"
"2025-01-31 22:12",1029,200021,"CLASSIC",17,"20250523","2212","51.52915444,-0.093421615","51.504719,-0.063531"
"2025-01-31 22:12",960,22166,"CLASSIC",14,"20250523","2212","51.50462759,-0.091773776","51.51328,-0.047784"
"2025-01-31 22:12",1137,300215,"CLASSIC",16,"20250523","2212","51.49859784,-0.096191134","51.466232,-0.11317995"
"2025-01-31 22:13",1137,300215,"CLASSIC",16,"20250523","2213","51.49859784,-0.096191134","51.466232,-0.11317995"
"2025-01-31 22:13",300252,2587,"PBSC_EBIKE",17,"20250523","2213","51.498439,-0.049150215","51.51615461,-0.082422399"
"2025-01-31 22:11",1148,1170,"CLASSIC",4,"20250523","2211","51.49357351,-0.139956043","51.49481649,-0.13045856"
"2025-01-31 22:11",3452,3480,"CLASSIC",9,"20250523","2211","51.50963938,-0.131510949","51.49580589,-0.127575233"
"2025-01-31 22:11",200152,200071,"CLASSIC",4,"20250523","2211","51.53558,-0.08249","51.52959,-0.0801"
"2025-01-31 22:11",200151,200093,"CLASSIC",3,"20250523","2211","51.531091,-0.075901","51.534776,-0.071881"
"2025-01-31 22:11",1015,1216,"CLASSIC",4,"20250523","2211","51.5073853,-0.096440751","51.50029631,-0.092762704"
"2025-01-31 22:11",1211,979,"CLASSIC",9,"20250523","2211","51.52085887,-0.089887855","51.53099181,-0.093903825"
"2025-01-31 22:11",1224,22174,"CLASSIC",26,"20250523","2211","51.486965,-0.116625","51.525645,-0.069543"
"2025-01-31 22:11",1026,300024,"CLASSIC",13,"20250523","2211","51.52295439,-0.094934859","51.53658514,-0.075885686"
"2025-01-31 22:10",1202,2637,"CLASSIC",16,"20250523","2210","51.51175646,-0.119643424","51.49785559,-0.081608045"
"2025-01-31 22:10",1128,3477,"PBSC_EBIKE",8,"20250523","2210","51.522168,-0.1928141999999866","51.5147461,-0.1651640000000043"
"2025-01-31 22:10",1225,1178,"PBSC_EBIKE",14,"20250523","2210","51.517703,-0.154106","51.515607,-0.183118788"
"2025-01-31 22:10",200135,300228,"CLASSIC",24,"20250523","2210","51.521905,-0.063386","51.5057030357,-0.0277727426235"
"2025-01-31 22:10",300239,1095,"CLASSIC",21,"20250523","2210","51.492807,-0.091938","51.49874469,-0.103132904"
"2025-01-31 22:10",22163,200156,"CLASSIC",27,"20250523","2210","51.504044,-0.104778","51.527152,-0.058005"
"2025-01-31 22:09",200119,200120,"CLASSIC",3,"20250523","2209","51.46506424,-0.163750945","51.46489445,-0.17302926"
"2025-01-31 22:09",1148,1135,"CLASSIC",7,"20250523","2209","51.49357351,-0.139956043","51.48483991,-0.138089062"
"2025-01-31 22:09",3444,3463,"CLASSIC",7,"20250523","2209","51.49159394,-0.192369256","51.50040123,-0.195455928"
"2025-01-31 22:08",3436,200189,"PBSC_EBIKE",21,"20250523","2208","51.50136494,-0.191462381","51.48498496,-0.167919869"
"2025-01-31 22:08",3445,200158,"CLASSIC",5,"20250523","2208","51.5263778,-0.078130921","51.534464,-0.076341"
"2025-01-31 22:08",2667,300059,"CLASSIC",6,"20250523","2208","51.500845,-0.074704305","51.492221,-0.0625130999999896"
"2025-01-31 22:08",1064,3502,"CLASSIC",8,"20250523","2208","51.525615,-0.0885326000000077","51.526293,-0.073955"
"2025-01-31 22:08",200248,1047,"CLASSIC",7,"20250523","2208","51.53213,-0.08299","51.53095071,-0.078505384"
"2025-01-31 22:08",1064,3502,"CLASSIC",8,"20250523","2208","51.525615,-0.0885326000000077","51.526293,-0.073955"
"2025-01-31 22:08",1138,993,"CLASSIC",37,"20250523","2208","51.49236962,-0.147478734","51.527326,-0.13605286"
"2025-01-31 22:09",22171,3507,"CLASSIC",11,"20250523","2209","51.51824,-0.11655","51.519572,-0.13214036"
"2025-01-31 22:09",3420,300005,"CLASSIC",8,"20250523","2209","51.49313,-0.156876","51.47729232,-0.16478637"
"2025-01-31 22:07",1201,1064,"CLASSIC",934,"20250523","2207","51.51444134,-0.087587447","51.525615,-0.0885326000000077"
"2025-01-31 22:07",200180,200098,"CLASSIC",8,"20250523","2207","51.46706414,-0.193502076","51.48102131,-0.209973497"
"2025-01-31 22:07",3500,1105,"PBSC_EBIKE",8,"20250523","2207","51.52702563,-0.088542771","51.51492456,-0.066078037"
"2025-01-31 22:07",1049,1222,"CLASSIC",3,"20250523","2207","51.52600832,-0.096317627","51.528246,-0.10102611"
"2025-01-31 22:07",300234,200252,"PBSC_EBIKE",42,"20250523","2207","51.541793,-0.00481","51.528169,-0.018703"
"2025-01-31 22:07",1142,200239,"CLASSIC",14,"20250523","2207","51.5034938,-0.07962099","51.51793,-0.067937"
"2025-01-31 22:07",1049,1222,"CLASSIC",3,"20250523","2207","51.52600832,-0.096317627","51.528246,-0.10102611"
"2025-01-31 22:07",200112,200014,"CLASSIC",4,"20250523","2207","51.54211855,-0.028941601","51.535179,-0.03338"
"2025-01-31 22:07",3439,3470,"CLASSIC",2,"20250523","2207","51.5262503,-0.123509611","51.52891573,-0.115480888"
"2025-01-31 22:07",200134,200016,"CLASSIC",5,"20250523","2207","51.528302,-0.144466","51.542138,-0.145393"
"2025-01-31 22:07",200001,200201,"CLASSIC",7,"20250523","2207","51.485587,-0.18119","51.47696496,-0.174347066"
"2025-01-31 22:07",200112,200014,"CLASSIC",4,"20250523","2207","51.54211855,-0.028941601","51.535179,-0.03338"
"2025-01-31 22:07",1100,300005,"PBSC_EBIKE",19,"20250523","2207","51.512582,-0.1150572999999894","51.47729232,-0.16478637"
"2025-01-31 22:06",300072,3431,"CLASSIC",10,"20250523","2206","51.52456169,-0.165668686","51.5099923,-0.143495266"
"2025-01-31 22:06",1142,200020,"PBSC_EBIKE",13,"20250523","2206","51.5034938,-0.07962099","51.511088,-0.057159"
"2025-01-31 22:06",200068,991,"CLASSIC",12,"20250523","2206","51.509943,-0.117619","51.51159481,-0.077121322"
"2025-01-31 22:06",300059,300061,"CLASSIC",5,"20250523","2206","51.492221,-0.0625130999999896","51.495598,-0.078893"
"2025-01-31 22:06",300090,200124,"CLASSIC",1,"20250523","2206","51.51510818,-0.208565479","51.51323001,-0.211593602"
"2025-01-31 22:06",1067,200060,"PBSC_EBIKE",22,"20250523","2206","51.50742485,-0.134621209","51.487196,-0.179369"
"2025-01-31 22:06",200012,200239,"CLASSIC",7,"20250523","2206","51.521889,-0.04667","51.51793,-0.067937"
"2025-01-31 22:06",3452,300056,"CLASSIC",37,"20250523","2206","51.50963938,-0.131510949","51.51854104,-0.034903714"
"2025-01-31 22:05",200060,1220,"CLASSIC",7,"20250523","2205","51.487196,-0.179369","51.49942855,-0.179702476"
"2025-01-31 22:05",200221,200180,"CLASSIC",12,"20250523","2205","51.48294452,-0.219346128","51.46706414,-0.193502076"
"2025-01-31 22:05",1191,3469,"CLASSIC",35,"20250523","2205","51.52004497,-0.092176447","51.49464523,-0.158105512"
"2025-01-31 22:05",22176,3500,"CLASSIC",19,"20250523","2205","51.506946,-0.058681","51.52702563,-0.088542771"
"2025-01-31 22:05",200047,200248,"CLASSIC",13,"20250523","2205","51.52568,-0.055312","51.53213,-0.08299"
"2025-01-31 22:05",3424,200159,"CLASSIC",31,"20250523","2205","51.51811784,-0.144228881","51.531864,-0.066035"
"2025-01-31 22:06",3436,1121,"CLASSIC",3,"20250523","2206","51.50136494,-0.191462381","51.49586666,-0.191933711"
"2025-01-31 22:04",200003,22177,"CLASSIC",8,"20250523","2204","51.52388,-0.065076","51.513074,-0.064094"
"2025-01-31 22:04",200072,200021,"CLASSIC",7,"20250523","2204","51.514449,-0.077178979","51.504719,-0.063531"
"2025-01-31 22:04",300234,200143,"PBSC_EBIKE",23,"20250523","2204","51.541793,-0.00481","51.503143,-0.008428"
"2025-01-31 22:04",1182,300023,"CLASSIC",3,"20250523","2204","51.50935342,-0.196422","51.51632095,-0.202608612"
"2025-01-31 22:04",1077,984,"CLASSIC",16,"20250523","2204","51.518675,-0.06111","51.51707521,-0.086685542"
"2025-01-31 22:04",200156,1104,"PBSC_EBIKE",18,"20250523","2204","51.527152,-0.058005","51.53166681,-0.109914711"
"2025-01-31 22:04",1220,3496,"PBSC_EBIKE",13,"20250523","2204","51.49942855,-0.179702476","51.518268,-0.17110323"
"2025-01-31 22:04",1027,1090,"PBSC_EBIKE",52,"20250523","2204","51.52334476,-0.183846408","51.52443845,-0.138019439"
"2025-01-31 22:04",1195,200133,"CLASSIC",9,"20250523","2204","51.488226,-0.135635511","51.481747,-0.124642"
"2025-01-31 22:03",200088,300206,"CLASSIC",24,"20250523","2203","51.507326,-0.145827","51.460232,-0.11537509"
"2025-01-31 22:03",1164,1033,"CLASSIC",4,"20250523","2203","51.52071513,-0.14521173","51.52058381,-0.154701411"
"2025-01-31 22:03",1178,1011,"CLASSIC",20,"20250523","2203","51.515607,-0.183118788","51.529416,-0.1239443999999991"
"2025-01-31 22:03",300086,1107,"CLASSIC",9,"20250523","2203","51.47993289,-0.19411695","51.49418566,-0.18267094"
"2025-01-31 22:03",1191,980,"CLASSIC",16,"20250523","2203","51.52004497,-0.092176447","51.52168078,-0.130431727"
"2025-01-31 22:03",200123,200037,"CLASSIC",4,"20250523","2203","51.516196,-0.029138","51.518369,-0.043371"
"2025-01-31 22:03",200012,200135,"CLASSIC",6,"20250523","2203","51.521889,-0.04667","51.521905,-0.063386"
"2025-01-31 22:03",1107,3444,"CLASSIC",6,"20250523","2203","51.49418566,-0.18267094","51.49159394,-0.192369256"
"2025-01-31 22:04",1191,1082,"PBSC_EBIKE",9,"20250523","2204","51.52004497,-0.092176447","51.49889832,-0.100440521"
"2025-01-31 22:02",3423,22158,"CLASSIC",18,"20250523","2202","51.529857,-0.18348604","51.496468,-0.17379696"
"2025-01-31 22:02",1131,300092,"CLASSIC",10,"20250523","2202","51.53266186,-0.099981142","51.53727795,-0.079201849"
"2025-01-31 22:02",300242,3437,"CLASSIC",7,"20250523","2202","51.496863,-0.1429434","51.50706909,-0.145904427"
"2025-01-31 22:02",1107,1183,"CLASSIC",3,"20250523","2202","51.49418566,-0.18267094","51.49016361,-0.19039362"
"2025-01-31 22:02",960,1077,"CLASSIC",20,"20250523","2202","51.50462759,-0.091773776","51.518675,-0.06111"
"2025-01-31 22:02",200066,200038,"CLASSIC",13,"20250523","2202","51.505772,-0.016460175","51.520398,-0.026768"
"2025-01-31 22:02",200066,200099,"CLASSIC",10,"20250523","2202","51.505772,-0.016460175","51.503083,-0.017676"
"2025-01-31 22:02",1090,1163,"CLASSIC",7,"20250523","2202","51.52443845,-0.138019439","51.51251523,-0.133201961"
"2025-01-31 22:02",1022,300212,"CLASSIC",5,"20250523","2202","51.52395143,-0.122502346","51.5301998755,-0.122299440803"
"2025-01-31 22:03",1117,300229,"CLASSIC",13,"20250523","2203","51.49914063,-0.112031483","51.469202,-0.11902256"
"2025-01-31 22:03",200215,300037,"CLASSIC",13,"20250523","2203","51.48606206,-0.214428378","51.49422354,-0.236769936"
"2025-01-31 22:01",200116,1147,"CLASSIC",27,"20250523","2201","51.48959104,-0.209378594","51.52557531,-0.179592915"
"2025-01-31 22:01",1052,1090,"CLASSIC",4,"20250523","2201","51.51563144,-0.132328837","51.52443845,-0.138019439"
"2025-01-31 22:01",1052,1090,"CLASSIC",4,"20250523","2201","51.51563144,-0.132328837","51.52443845,-0.138019439"
"2025-01-31 22:01",1213,1032,"CLASSIC",15,"20250523","2201","51.50227992,-0.074189225","51.52452699,-0.079248081"
"2025-01-31 22:00",200230,200038,"CLASSIC",3,"20250523","2200","51.525501,-0.032267204","51.520398,-0.026768"
"2025-01-31 22:00",960,1155,"CLASSIC",19,"20250523","2200","51.50462759,-0.091773776","51.49206037,-0.132224622"
"2025-01-31 22:00",1163,200248,"PBSC_EBIKE",23,"20250523","2200","51.51251523,-0.133201961","51.53213,-0.08299"
"2025-01-31 22:00",997,1170,"CLASSIC",22,"20250523","2200","51.521668,-0.079608554","51.49481649,-0.13045856"
"2025-01-31 22:00",300022,200110,"PBSC_EBIKE",8,"20250523","2200","51.51148696,-0.218190203","51.51616,-0.18697"
"2025-01-31 22:00",300081,3430,"CLASSIC",14,"20250523","2200","51.53932857,-0.074284675","51.515231,-0.07015"
"2025-01-31 22:00",2696,300249,"PBSC_EBIKE",168,"20250523","2200","51.50402794,-0.11386436","51.501513,-0.12382322"
"2025-01-31 22:01",22177,1020,"CLASSIC",9,"20250523","2201","51.513074,-0.064094","51.5246962,-0.0844393000000138"
"2025-01-31 21:59",1209,300004,"CLASSIC",7,"20250523","2159","51.50082346,-0.089740764","51.492668,-0.072350665"
"2025-01-31 21:59",3452,1196,"CLASSIC",12,"20250523","2159","51.50963938,-0.131510949","51.49398524,-0.136928582"
"2025-01-31 21:59",3494,1055,"PBSC_EBIKE",12,"20250523","2159","51.51918144,-0.140485596","51.53304322,-0.172528678"
"2025-01-31 21:59",1098,300081,"CLASSIC",22,"20250523","2159","51.50930161,-0.084985356","51.53932857,-0.074284675"
"2025-01-31 21:59",3452,1196,"CLASSIC",11,"20250523","2159","51.50963938,-0.131510949","51.49398524,-0.136928582"
"2025-01-31 21:59",1077,984,"CLASSIC",21,"20250523","2159","51.518675,-0.06111","51.51707521,-0.086685542"
"2025-01-31 21:59",22163,1082,"CLASSIC",4,"20250523","2159","51.504044,-0.104778","51.49889832,-0.100440521"
"2025-01-31 21:59",3452,3460,"CLASSIC",14,"20250523","2159","51.50963938,-0.131510949","51.48985626,-0.141923621"
"2025-01-31 21:59",22163,1082,"CLASSIC",4,"20250523","2159","51.504044,-0.104778","51.49889832,-0.100440521"
"2025-01-31 22:00",960,1155,"CLASSIC",19,"20250523","2200","51.50462759,-0.091773776","51.49206037,-0.132224622"
"2025-01-31 22:00",200161,200011,"CLASSIC",7,"20250523","2200","51.525941,-0.036017","51.519265,-0.021345"
"2025-01-31 21:58",10624,2679,"CLASSIC",10,"20250523","2158","51.493146,-0.099828","51.498585,-0.068981764"
"2025-01-31 21:58",1163,200096,"CLASSIC",3,"20250523","2158","51.51251523,-0.133201961","51.506613,-0.142844"
"2025-01-31 21:58",1035,1085,"CLASSIC",9,"20250523","2158","51.522511,-0.162298","51.51457763,-0.158264483"
"2025-01-31 21:58",300056,200150,"CLASSIC",6,"20250523","2158","51.51854104,-0.034903714","51.521564,-0.022694"
"2025-01-31 21:58",200151,1161,"CLASSIC",4,"20250523","2158","51.531091,-0.075901","51.518908,-0.079249"
"2025-01-31 21:58",3499,1001,"CLASSIC",8,"20250523","2158","51.49980661,-0.176415994","51.49372451,-0.198286569"
"2025-01-31 21:58",982,1033,"CLASSIC",16,"20250523","2158","51.51795029,-0.108657431","51.52058381,-0.154701411"
"2025-01-31 21:58",1089,200010,"CLASSIC",4,"20250523","2158","51.49396755,-0.17873226","51.486892,-0.170983"
